0,p-value,Adj p-value
OTU_F_129403,0.459,0.6658763664506143
OTU_F_180660,0.001,0.005457059679767104
OTU_F_195103,0.001,0.005457059679767104
OTU_F_301474,1.0,1.0
OTU_F_137836,0.37,0.5782117548978741
OTU_F_137837,0.632,0.8021898514537222
OTU_F_109475,0.001,0.005457059679767104
OTU_F_169016,1.0,1.0
OTU_F_164023,0.119,0.27833174764095764
OTU_F_164022,0.017,0.0633686303753418
OTU_F_157914,0.046,0.13835058162855995
OTU_F_157913,0.837,0.971001585889452
OTU_F_164028,0.001,0.005457059679767104
OTU_F_569420,1.0,1.0
OTU_F_569427,0.487,0.6893248383595262
OTU_F_525524,0.289,0.5051100233100233
OTU_F_171421,0.757,0.9054414356929212
OTU_F_39459,0.309,0.5175366057966158
OTU_F_274346,0.412,0.6150061716105912
OTU_F_194472,0.001,0.005457059679767104
OTU_F_108874,0.233,0.44391665607927844
OTU_F_31779,0.25,0.46696144983496296
OTU_F_108877,1.0,1.0
OTU_F_213023,0.525,0.7169892081417057
OTU_F_31772,0.003,0.014229954135695081
OTU_F_31770,0.116,0.2726545454545455
OTU_F_31777,0.503,0.7046887144992526
OTU_F_283335,1.0,1.0
OTU_F_173379,0.762,0.9085233154442457
OTU_F_109658,0.755,0.9042392780129384
OTU_F_268882,0.001,0.005457059679767104
OTU_F_481313,1.0,1.0
OTU_F_177865,0.001,0.005457059679767104
OTU_F_331140,1.0,1.0
OTU_F_588143,1.0,1.0
OTU_F_360114,0.519,0.7153751551082311
OTU_F_31481,0.001,0.005457059679767104
OTU_F_35901,0.001,0.005457059679767104
OTU_F_31483,0.001,0.005457059679767104
OTU_F_35903,0.563,0.7352708904855214
OTU_F_35904,0.001,0.005457059679767104
OTU_F_35907,0.094,0.23135138683735434
OTU_F_35908,0.001,0.005457059679767104
OTU_F_31488,0.001,0.005457059679767104
OTU_F_133805,0.147,0.31645305770887167
OTU_F_203936,0.076,0.19825971992693744
OTU_F_221322,0.378,0.5835680238842847
OTU_F_242440,0.054,0.15354266211604095
OTU_F_159242,0.937,1.0
OTU_F_126126,0.085,0.21542335643062363
OTU_F_126123,0.112,0.26566782663714017
OTU_F_144376,0.001,0.005457059679767104
OTU_F_111574,1.0,1.0
OTU_F_103900,0.001,0.005457059679767104
OTU_F_144378,0.001,0.005457059679767104
OTU_F_65057,0.502,0.703616412748855
OTU_F_127520,1.0,1.0
OTU_F_127523,0.478,0.6815067503327629
OTU_F_159570,1.0,1.0
OTU_F_52821,0.157,0.32799832822513236
OTU_F_52826,0.376,0.5821584843322493
OTU_F_293031,0.138,0.3063579570688379
OTU_F_221182,0.001,0.005457059679767104
OTU_F_187285,0.82,0.9553076444996892
OTU_F_207347,0.094,0.23135138683735434
OTU_F_722971,0.001,0.005457059679767104
OTU_F_151512,0.286,0.502973613228568
OTU_F_75501,0.013,0.05060955347871235
OTU_F_448984,0.534,0.7193777180004484
OTU_F_127744,0.031,0.10254240652917172
OTU_F_81573,0.664,0.8286737683089215
OTU_F_31955,0.001,0.005457059679767104
OTU_F_69681,0.055,0.15531117597213068
OTU_F_192137,0.001,0.005457059679767104
OTU_F_31950,0.053,0.1517060507730483
OTU_F_110198,0.184,0.36883625183798957
OTU_F_96425,0.075,0.19643699240241025
OTU_F_117522,0.001,0.005457059679767104
OTU_F_165317,0.516,0.7141941021736121
OTU_F_118760,0.519,0.7153751551082311
OTU_F_19029,0.033,0.10741654004775342
OTU_F_32278,0.062,0.16975570567829104
OTU_F_19025,0.286,0.502973613228568
OTU_F_19024,0.031,0.10254240652917172
OTU_F_32273,0.087,0.21873618911895382
OTU_F_19752,0.528,0.7181106475603121
OTU_F_32271,1.0,1.0
OTU_F_32270,0.155,0.32586289078928926
OTU_F_852462,0.54,0.7208331849741856
OTU_F_116345,0.231,0.4408904161893853
OTU_F_56875,1.0,1.0
OTU_F_410212,0.517,0.7144571718195641
OTU_F_56871,0.008,0.03319535141117875
OTU_F_108005,0.161,0.33317546401711173
OTU_F_196805,0.467,0.6725051135545206
OTU_F_167648,0.344,0.5556766305811385
OTU_F_130201,0.767,0.9118747373845484
OTU_F_562962,0.1,0.242496765847348
OTU_F_121967,0.385,0.5882881597717546
OTU_F_128433,0.13,0.2959587065431911
OTU_F_128430,0.944,1.0
OTU_F_220584,0.763,0.909137340590362
OTU_F_104027,0.346,0.5578257270332742
OTU_F_93365,0.037,0.11751604363020225
OTU_F_121960,0.37,0.5782117548978741
OTU_F_57651,0.029,0.0972786041829773
OTU_F_104029,1.0,1.0
OTU_F_539832,1.0,1.0
OTU_F_317657,1.0,1.0
OTU_F_82375,0.796,0.9333658612870437
OTU_F_82374,0.367,0.5766483654652137
OTU_F_140613,0.026,0.0890376798355789
OTU_F_150138,0.001,0.005457059679767104
OTU_F_52178,0.046,0.13835058162855995
OTU_F_64014,0.08,0.20611287690060992
OTU_F_120213,0.289,0.5051100233100233
OTU_F_154323,0.213,0.4139105870156796
OTU_F_154322,1.0,1.0
OTU_F_306857,1.0,1.0
OTU_F_154328,0.61,0.7822773335613803
OTU_F_337273,0.085,0.21542335643062363
OTU_F_36375,0.076,0.19825971992693744
OTU_F_42307,0.08,0.20611287690060992
OTU_F_42301,0.831,0.9654974819865189
OTU_F_525899,1.0,1.0
OTU_F_38551,0.014,0.05384560143626571
OTU_F_128381,0.001,0.005457059679767104
OTU_F_292997,0.054,0.15354266211604095
OTU_F_166665,0.363,0.5739112282551396
OTU_F_98136,0.129,0.29455409212028927
OTU_F_166666,1.0,1.0
OTU_F_188363,0.001,0.005457059679767104
OTU_F_99551,0.472,0.6766190612752127
OTU_F_99554,1.0,1.0
OTU_F_134121,0.261,0.47973965802537233
OTU_F_274633,0.518,0.7148180730652434
OTU_F_638850,0.475,0.6790695457362124
OTU_F_407532,0.273,0.4915245527674391
OTU_F_10349,0.258,0.4767380937711786
OTU_F_10348,0.389,0.5916271805273834
OTU_F_39819,0.442,0.6487136775140689
OTU_F_454111,0.55,0.7254958877600387
OTU_F_95427,0.055,0.15531117597213068
OTU_F_386811,0.273,0.4915245527674391
OTU_F_10695,0.557,0.730328932412346
OTU_F_682735,0.427,0.6322365718799368
OTU_F_139062,0.364,0.5744928695469137
OTU_F_594197,1.0,1.0
OTU_F_560957,0.515,0.7136992884206634
OTU_F_227054,0.048,0.14204400592007893
OTU_F_232136,0.391,0.5934051209391762
OTU_F_52680,0.036,0.11494857872884061
OTU_F_52682,0.386,0.5890658932478502
OTU_F_52683,0.247,0.4633779946206293
OTU_F_10685,0.886,1.0
OTU_F_476727,0.401,0.6034214038432593
OTU_F_10522,0.092,0.22783122780942944
OTU_F_70375,0.007,0.029632180663373326
OTU_F_63244,0.496,0.6982741269245212
OTU_F_63533,1.0,1.0
OTU_F_293884,0.644,0.8125383029742123
OTU_F_24118,0.058,0.1614868176754549
OTU_F_142119,0.001,0.005457059679767104
OTU_F_24117,0.068,0.18251798818686238
OTU_F_48210,1.0,1.0
OTU_F_134432,0.442,0.6487136775140689
OTU_F_341057,0.297,0.5096477857878476
OTU_F_529577,1.0,1.0
OTU_F_45338,0.083,0.21178628551982304
OTU_F_341051,0.653,0.8197897028045208
OTU_F_133476,0.503,0.7046887144992526
OTU_F_67548,0.001,0.005457059679767104
OTU_F_166510,0.001,0.005457059679767104
OTU_F_119224,0.307,0.5162626296607794
OTU_F_108682,0.472,0.6766190612752127
OTU_F_108681,1.0,1.0
OTU_F_483011,0.301,0.5122909998865054
OTU_F_108684,1.0,1.0
OTU_F_108689,1.0,1.0
OTU_F_871635,0.001,0.005457059679767104
OTU_F_856970,0.707,0.8670405626431141
OTU_F_615286,0.281,0.49841812052752976
OTU_F_68311,0.076,0.19825971992693744
OTU_F_313216,0.719,0.8770232633805107
OTU_F_466247,0.008,0.03319535141117875
OTU_F_419708,0.266,0.48465293724561087
OTU_F_654087,0.534,0.7193777180004484
OTU_F_310880,1.0,1.0
OTU_F_178812,0.289,0.5051100233100233
OTU_F_125671,0.638,0.8074477171069289
OTU_F_699011,1.0,1.0
OTU_F_168558,0.002,0.010009010512264308
OTU_F_58565,0.478,0.6815067503327629
OTU_F_58564,0.888,1.0
OTU_F_58563,0.16,0.33220629975770166
OTU_F_89338,0.006,0.025978345604157644
OTU_F_91420,0.182,0.3655846225972808
OTU_F_169976,0.001,0.005457059679767104
OTU_F_94902,0.953,1.0
OTU_F_91425,0.001,0.005457059679767104
OTU_F_122217,0.807,0.9431667056347909
OTU_F_91428,0.749,0.9000363796626467
OTU_F_207641,0.127,0.2915187509566815
OTU_F_207133,1.0,1.0
OTU_F_208612,0.001,0.005457059679767104
OTU_F_115064,0.232,0.4423767563100006
OTU_F_229512,1.0,1.0
OTU_F_670992,0.545,0.7230664425373795
OTU_F_30362,1.0,1.0
OTU_F_111012,0.401,0.6034214038432593
OTU_F_31548,0.695,0.8566677626171296
OTU_F_31018,0.727,0.8832969009519952
OTU_F_145564,0.043,0.1317319713993871
OTU_F_31015,0.059,0.16367847562667653
OTU_F_110761,0.646,0.8141369863013699
OTU_F_31013,0.032,0.10508529508376217
OTU_F_188148,0.001,0.005457059679767104
OTU_F_118579,1.0,1.0
OTU_F_118571,0.586,0.7578178682304243
OTU_F_188147,1.0,1.0
OTU_F_225614,0.269,0.4881321393998064
OTU_F_215521,0.361,0.5724087761036215
OTU_F_453567,0.305,0.514862385321101
OTU_F_205866,1.0,1.0
OTU_F_398069,0.151,0.3210315446232367
OTU_F_205862,0.313,0.5205154421957305
OTU_F_106504,0.001,0.005457059679767104
OTU_F_67326,0.07,0.1865174129353234
OTU_F_67325,0.002,0.010009010512264308
OTU_F_67324,0.063,0.17191301974342643
OTU_F_339495,0.298,0.5104292404340377
OTU_F_143464,0.693,0.8549052319842053
OTU_F_154768,1.0,1.0
OTU_F_114089,0.818,0.9534220425928803
OTU_F_425794,0.147,0.31645305770887167
OTU_F_110501,0.814,0.9497563898074304
OTU_F_118688,1.0,1.0
OTU_F_118689,0.001,0.005457059679767104
OTU_F_114086,0.552,0.7265363584499934
OTU_F_14834,0.56,0.7328527794746488
OTU_F_169205,0.52,0.7155696260610233
OTU_F_70307,0.002,0.010009010512264308
OTU_F_262267,0.16,0.33220629975770166
OTU_F_30943,0.001,0.005457059679767104
OTU_F_30942,0.001,0.005457059679767104
OTU_F_30941,0.001,0.005457059679767104
OTU_F_105975,1.0,1.0
OTU_F_231485,0.163,0.3358312839183898
OTU_F_187904,0.001,0.005457059679767104
OTU_F_48863,0.001,0.005457059679767104
OTU_F_48862,0.498,0.6999398284830592
OTU_F_155661,0.001,0.005457059679767104
OTU_F_492028,1.0,1.0
OTU_F_155667,0.001,0.005457059679767104
OTU_F_48866,0.287,0.5039639344262294
OTU_F_48865,0.014,0.05384560143626571
OTU_F_155664,0.001,0.005457059679767104
OTU_F_298781,0.428,0.6333420169725676
OTU_F_392089,1.0,1.0
OTU_F_3909,0.001,0.005457059679767104
OTU_F_200912,0.004,0.018332518337408316
OTU_F_453170,0.531,0.7188657578766815
OTU_F_173127,0.761,0.9079446256663218
OTU_F_21035,0.49,0.6922969662709628
OTU_F_115939,0.395,0.5972694731535165
OTU_F_166471,0.001,0.005457059679767104
OTU_F_196113,0.428,0.6333420169725676
OTU_F_115933,0.226,0.4333605268205358
OTU_F_166476,0.001,0.005457059679767104
OTU_F_32185,0.008,0.03319535141117875
OTU_F_35243,0.118,0.27646715100382785
OTU_F_107908,0.409,0.6118984386691275
OTU_F_92990,0.673,0.8360788667053268
OTU_F_221519,0.001,0.005457059679767104
OTU_F_107906,0.23,0.4392333651703279
OTU_F_39045,0.089,0.22240359940009996
OTU_F_39047,0.151,0.3210315446232367
OTU_F_428587,0.273,0.4915245527674391
OTU_F_55845,0.183,0.36717527428418517
OTU_F_63603,0.258,0.4767380937711786
OTU_F_55843,0.003,0.014229954135695081
OTU_F_16205,0.376,0.5821584843322493
OTU_F_16754,0.109,0.25984643510054845
OTU_F_191587,0.29,0.5057378764972671
OTU_F_32181,0.006,0.025978345604157644
OTU_F_181128,0.31,0.51831419333259
OTU_F_333153,1.0,1.0
OTU_F_339522,0.54,0.7208331849741856
OTU_F_149259,0.058,0.1614868176754549
OTU_F_69289,0.634,0.804013868921776
OTU_F_112277,0.311,0.5191179875333927
OTU_F_430751,0.001,0.005457059679767104
OTU_F_131343,0.294,0.5081046444623718
OTU_F_131346,0.296,0.5091553108511127
OTU_F_493370,0.244,0.45956091434312984
OTU_F_100048,0.786,0.9251123145749942
OTU_F_130691,0.463,0.6691545875096376
OTU_F_130690,0.779,0.9199782642935895
OTU_F_159323,0.116,0.2726545454545455
OTU_F_154134,0.339,0.5500588617182428
OTU_F_100044,0.46,0.6667465687222115
OTU_F_21640,0.219,0.4228304364619544
OTU_F_247188,0.27,0.48908860300779133
OTU_F_266263,0.278,0.49605997144217046
OTU_F_21644,0.079,0.20425586206896554
OTU_F_126264,0.147,0.31645305770887167
OTU_F_111302,0.026,0.0890376798355789
OTU_F_505464,0.141,0.3101710429807833
OTU_F_126261,0.001,0.005457059679767104
OTU_F_153874,0.384,0.5875983673469388
OTU_F_64975,0.767,0.9118747373845484
OTU_F_116489,1.0,1.0
OTU_F_81723,0.764,0.9099312207132079
OTU_F_153873,0.004,0.018332518337408316
OTU_F_188613,0.523,0.7166727281034405
OTU_F_177908,0.381,0.585427122291101
OTU_F_43176,0.312,0.519543834323469
OTU_F_188349,0.001,0.005457059679767104
OTU_F_46528,0.033,0.10741654004775342
OTU_F_196801,1.0,1.0
OTU_F_323608,0.051,0.14780094695139626
OTU_F_46523,1.0,1.0
OTU_F_52542,0.001,0.005457059679767104
OTU_F_38552,0.002,0.010009010512264308
OTU_F_281736,1.0,1.0
OTU_F_116150,0.001,0.005457059679767104
OTU_F_38555,0.069,0.1844756641112498
OTU_F_208581,0.001,0.005457059679767104
OTU_F_186275,0.181,0.36399034464261765
OTU_F_186276,1.0,1.0
OTU_F_380623,1.0,1.0
OTU_F_186279,0.001,0.005457059679767104
OTU_F_380624,0.001,0.005457059679767104
OTU_F_125676,0.8,0.936774294303674
OTU_F_104761,0.228,0.4362472727272727
OTU_F_104762,0.717,0.8751531824841282
OTU_F_113057,1.0,1.0
OTU_F_113050,0.001,0.005457059679767104
OTU_F_113051,0.003,0.014229954135695081
OTU_F_62324,0.189,0.37681898557468585
OTU_F_62325,0.133,0.29964963942307693
OTU_F_62326,0.677,0.8396569349102638
OTU_F_62327,0.474,0.6780924397805866
OTU_F_104838,0.039,0.12251890646276317
OTU_F_62323,0.02,0.07201824948973466
OTU_F_190184,0.001,0.005457059679767104
OTU_F_536930,0.918,1.0
OTU_F_11806,0.001,0.005457059679767104
OTU_F_190183,1.0,1.0
OTU_F_112672,1.0,1.0
OTU_F_124507,0.53,0.7188423099534211
OTU_F_124504,0.001,0.005457059679767104
OTU_F_45290,0.068,0.18251798818686238
OTU_F_45296,0.474,0.6780924397805866
OTU_F_106698,0.758,0.9060954962136308
OTU_F_106693,0.706,0.8662746798674467
OTU_F_106691,0.608,0.7803130643159741
OTU_F_146136,0.473,0.6774697230181471
OTU_F_477391,0.131,0.29728753026634386
OTU_F_477394,0.405,0.6077938453840381
OTU_F_486374,0.04,0.12500573095759093
OTU_F_477396,0.333,0.5431737640724426
OTU_F_319127,0.001,0.005457059679767104
OTU_F_871028,0.001,0.005457059679767104
OTU_F_871029,0.001,0.005457059679767104
OTU_F_133313,0.001,0.005457059679767104
OTU_F_254114,1.0,1.0
OTU_F_316028,0.446,0.6529229267340265
OTU_F_169785,0.261,0.47973965802537233
OTU_F_157686,0.047,0.14019134758826454
OTU_F_169789,0.001,0.005457059679767104
OTU_F_169788,0.001,0.005457059679767104
OTU_F_255577,0.371,0.5787190929422167
OTU_F_157680,0.218,0.4213608300573565
OTU_F_380086,0.309,0.5175366057966158
OTU_F_59777,0.001,0.005457059679767104
OTU_F_215291,0.274,0.49255622152960926
OTU_F_418020,0.313,0.5205154421957305
OTU_F_194535,1.0,1.0
OTU_F_194536,0.001,0.005457059679767104
OTU_F_39604,0.001,0.005457059679767104
OTU_F_682506,1.0,1.0
OTU_F_67153,0.385,0.5882881597717546
OTU_F_216052,0.001,0.005457059679767104
OTU_F_18576,0.788,0.9266662484316186
OTU_F_71566,0.392,0.5942912601728757
OTU_F_592943,1.0,1.0
OTU_F_195128,0.001,0.005457059679767104
OTU_F_168786,0.001,0.005457059679767104
OTU_F_450141,0.819,0.9544392290954304
OTU_F_18578,0.28,0.49723251820711706
OTU_F_155131,0.416,0.6196817323929671
OTU_F_233163,0.001,0.005457059679767104
OTU_F_76780,1.0,1.0
OTU_F_164009,0.001,0.005457059679767104
OTU_F_109419,0.376,0.5821584843322493
OTU_F_164006,0.001,0.005457059679767104
OTU_F_199837,0.001,0.005457059679767104
OTU_F_39546,0.06,0.1656864008838965
OTU_F_21960,0.001,0.005457059679767104
OTU_F_194453,1.0,1.0
OTU_F_451436,0.254,0.4724321240310078
OTU_F_179801,0.271,0.48986451301832207
OTU_F_465656,1.0,1.0
OTU_F_206648,1.0,1.0
OTU_F_827391,0.167,0.3413756815703381
OTU_F_31718,0.405,0.6077938453840381
OTU_F_26981,0.086,0.21694944907056943
OTU_F_33576,0.002,0.010009010512264308
OTU_F_149535,0.278,0.49605997144217046
OTU_F_18754,0.345,0.5567821782178217
OTU_F_33571,0.01,0.040252315125486514
OTU_F_427475,1.0,1.0
OTU_F_219078,0.258,0.4767380937711786
OTU_F_182189,0.535,0.7193777180004484
OTU_F_714118,0.001,0.005457059679767104
OTU_F_115544,0.073,0.1923070707070707
OTU_F_143070,0.001,0.005457059679767104
OTU_F_476286,1.0,1.0
OTU_F_131649,0.001,0.005457059679767104
OTU_F_106996,0.079,0.20425586206896554
OTU_F_449602,1.0,1.0
OTU_F_531940,0.257,0.475740278977904
OTU_F_531941,0.265,0.4837713798770467
OTU_F_224771,0.129,0.29455409212028927
OTU_F_50442,0.001,0.005457059679767104
OTU_F_224774,0.001,0.005457059679767104
OTU_F_108098,0.099,0.24053856124432924
OTU_F_187111,0.132,0.29854038157001733
OTU_F_126108,0.088,0.22051098671568214
OTU_F_313026,0.315,0.522537610619469
OTU_F_151680,1.0,1.0
OTU_F_126104,0.515,0.7136992884206634
OTU_F_129826,1.0,1.0
OTU_F_616702,0.514,0.7132362357731101
OTU_F_245449,0.47,0.6748164105510076
OTU_F_189600,1.0,1.0
OTU_F_158108,0.242,0.456798036377368
OTU_F_183630,0.769,0.913058115597783
OTU_F_467872,0.601,0.7734474147178717
OTU_F_154836,0.129,0.29455409212028927
OTU_F_77254,0.001,0.005457059679767104
OTU_F_151533,0.132,0.29854038157001733
OTU_F_151536,0.355,0.5673643823936907
OTU_F_325340,0.052,0.14984473481936972
OTU_F_722995,0.692,0.8541986253446927
OTU_F_38233,0.001,0.005457059679767104
OTU_F_38239,0.273,0.4915245527674391
OTU_F_38238,0.096,0.23511611954924058
OTU_F_114145,0.316,0.5235304645638844
OTU_F_81559,0.003,0.014229954135695081
OTU_F_43362,0.104,0.2502140221402214
OTU_F_192115,0.145,0.31447248535685873
OTU_F_77070,0.006,0.025978345604157644
OTU_F_192110,0.001,0.005457059679767104
OTU_F_81555,1.0,1.0
OTU_F_143656,0.382,0.5861528701524609
OTU_F_444257,0.583,0.7546541217091066
OTU_F_5833,0.079,0.20425586206896554
OTU_F_118749,0.742,0.8947436474750724
OTU_F_96448,0.27,0.48908860300779133
OTU_F_148062,0.369,0.5777327208185425
OTU_F_32929,0.345,0.5567821782178217
OTU_F_32928,0.854,0.9866777610847874
OTU_F_103927,0.136,0.3038069417548041
OTU_F_655678,0.544,0.7225707705934455
OTU_F_181989,0.329,0.5379950929611254
OTU_F_32923,0.823,0.9582071428571428
OTU_F_32921,0.655,0.8215096391084348
OTU_F_256875,0.095,0.23327656787293272
OTU_F_168564,0.072,0.19032469592808038
OTU_F_60204,0.08,0.20611287690060992
OTU_F_64787,0.364,0.5744928695469137
OTU_F_124088,0.389,0.5916271805273834
OTU_F_11786,0.451,0.6582506204681493
OTU_F_11787,0.434,0.6398214707038931
OTU_F_301159,1.0,1.0
OTU_F_110242,0.049,0.14393809990205683
OTU_F_110240,0.004,0.018332518337408316
OTU_F_442747,0.296,0.5091553108511127
OTU_F_110244,0.003,0.014229954135695081
OTU_F_23914,0.033,0.10741654004775342
OTU_F_23917,0.381,0.585427122291101
OTU_F_93381,0.633,0.8031872064982867
OTU_F_65961,1.0,1.0
OTU_F_82359,0.018,0.06631322933300578
OTU_F_119580,0.006,0.025978345604157644
OTU_F_65780,0.547,0.7238307522611958
OTU_F_257839,0.539,0.7205245141736495
OTU_F_124268,0.042,0.12943526510480888
OTU_F_69005,0.127,0.2915187509566815
OTU_F_124265,0.011,0.04377813163481953
OTU_F_306874,1.0,1.0
OTU_F_153460,0.76,0.9072929188393106
OTU_F_266204,1.0,1.0
OTU_F_36350,0.001,0.005457059679767104
OTU_F_146631,0.023,0.0808409703504043
OTU_F_36357,0.341,0.5524671564390666
OTU_F_311840,0.006,0.025978345604157644
OTU_F_311847,1.0,1.0
OTU_F_680821,0.296,0.5091553108511127
OTU_F_210517,0.139,0.30750815077081955
OTU_F_210515,0.001,0.005457059679767104
OTU_F_442541,0.253,0.47112728175835095
OTU_F_105178,0.295,0.5089530602853198
OTU_F_105177,0.542,0.7215759943181819
OTU_F_98158,0.047,0.14019134758826454
OTU_F_105173,0.101,0.24436850596966764
OTU_F_293002,0.218,0.4213608300573565
OTU_F_39836,0.311,0.5191179875333927
OTU_F_39830,0.001,0.005457059679767104
OTU_F_99579,1.0,1.0
OTU_F_10326,1.0,1.0
OTU_F_634855,0.463,0.6691545875096376
OTU_F_39839,0.088,0.22051098671568214
OTU_F_7978,1.0,1.0
OTU_F_93836,0.518,0.7148180730652434
OTU_F_476706,0.088,0.22051098671568214
OTU_F_236275,0.001,0.005457059679767104
OTU_F_173925,1.0,1.0
OTU_F_173434,0.648,0.815869023130851
OTU_F_21186,0.039,0.12251890646276317
OTU_F_119597,0.481,0.6840605054767889
OTU_F_227703,1.0,1.0
OTU_F_110122,0.426,0.6311609939238254
OTU_F_525541,1.0,1.0
OTU_F_70319,0.009,0.03681505728314238
OTU_F_123502,0.001,0.005457059679767104
OTU_F_90151,0.156,0.3270025160749231
OTU_F_102336,0.535,0.7193777180004484
OTU_F_46955,0.001,0.005457059679767104
OTU_F_24136,0.063,0.17191301974342643
OTU_F_24135,0.102,0.2463111111111111
OTU_F_24134,0.001,0.005457059679767104
OTU_F_139881,1.0,1.0
OTU_F_46952,0.601,0.7734474147178717
OTU_F_564623,0.277,0.4951593753725117
OTU_F_46958,0.597,0.7694221993038546
OTU_F_24139,0.235,0.4469038107919599
OTU_F_62109,0.002,0.010009010512264308
OTU_F_158480,0.004,0.018332518337408316
OTU_F_22988,0.374,0.5810415954415954
OTU_F_112246,0.001,0.005457059679767104
OTU_F_62559,0.262,0.4808704485649593
OTU_F_350590,0.299,0.5110330521996809
OTU_F_134101,0.1,0.242496765847348
OTU_F_138139,0.374,0.5810415954415954
OTU_F_141724,0.138,0.3063579570688379
OTU_F_91438,0.982,1.0
OTU_F_133450,1.0,1.0
OTU_F_871347,0.001,0.005457059679767104
OTU_F_40059,0.496,0.6982741269245212
OTU_F_40057,0.495,0.69732456552372
OTU_F_142396,1.0,1.0
OTU_F_147553,0.565,0.7372087357521969
OTU_F_13124,0.049,0.14393809990205683
OTU_F_189901,1.0,1.0
OTU_F_138356,0.141,0.3101710429807833
OTU_F_268784,0.019,0.06926558891454965
OTU_F_178838,0.001,0.005457059679767104
OTU_F_178837,0.305,0.514862385321101
OTU_F_40277,0.507,0.7081095278010617
OTU_F_40274,0.321,0.5286312321546233
OTU_F_40275,0.012,0.04724389603570491
OTU_F_207117,0.215,0.41679787990433714
OTU_F_102242,0.001,0.005457059679767104
OTU_F_28474,0.001,0.005457059679767104
OTU_F_108400,0.008,0.03319535141117875
OTU_F_108405,0.643,0.8115838734113291
OTU_F_108404,0.001,0.005457059679767104
OTU_F_108406,0.001,0.005457059679767104
OTU_F_115725,0.001,0.005457059679767104
OTU_F_94439,0.001,0.005457059679767104
OTU_F_94438,0.134,0.30099820251647696
OTU_F_87073,0.754,0.9034745505393529
OTU_F_38009,0.13,0.2959587065431911
OTU_F_17953,0.398,0.6006549589895839
OTU_F_38004,0.106,0.2541898137043256
OTU_F_169995,0.001,0.005457059679767104
OTU_F_122276,0.069,0.1844756641112498
OTU_F_38000,0.9,1.0
OTU_F_38001,0.136,0.3038069417548041
OTU_F_143668,1.0,1.0
OTU_F_67525,0.003,0.014229954135695081
OTU_F_111005,0.832,0.9664347017815647
OTU_F_115043,0.381,0.585427122291101
OTU_F_115730,1.0,1.0
OTU_F_66692,0.116,0.2726545454545455
OTU_F_186314,0.531,0.7188657578766815
OTU_F_110759,0.626,0.797171875
OTU_F_361947,0.147,0.31645305770887167
OTU_F_361765,0.001,0.005457059679767104
OTU_F_526482,0.069,0.1844756641112498
OTU_F_456437,0.173,0.35067693971343605
OTU_F_136683,0.103,0.24822627561269586
OTU_F_106528,0.001,0.005457059679767104
OTU_F_196567,0.355,0.5673643823936907
OTU_F_635911,0.422,0.6267206734340183
OTU_F_106520,1.0,1.0
OTU_F_660943,0.051,0.14780094695139626
OTU_F_351083,0.073,0.1923070707070707
OTU_F_106525,0.001,0.005457059679767104
